FromC,ToC,From,To,Time,Distance,Cost,Mode,fromProvince,toProvince
14,69,Kuningan,Bantul,9.214827716099853,327.253140041944,30.658091854266807,0,Jawa Barat,DI Yogyakarta
14,69,Kuningan,Bantul,12.474555964555789,335.56090736766816,17.701793497439382,1,Jawa Barat,DI Yogyakarta
14,69,Kuningan,Bantul,0.0,0.0,0.0,2,Jawa Barat,DI Yogyakarta
14,70,Kuningan,Gunung Kidul,11.117804447486483,396.7462138585697,45.24065529814237,0,Jawa Barat,DI Yogyakarta
14,70,Kuningan,Gunung Kidul,13.500531447547498,363.9055966097593,19.1738062398156,1,Jawa Barat,DI Yogyakarta
14,70,Kuningan,Gunung Kidul,0.0,0.0,0.0,2,Jawa Barat,DI Yogyakarta
14,71,Kuningan,Sleman,9.437649920372257,320.7942450373869,30.70530472934865,0,Jawa Barat,DI Yogyakarta
14,71,Kuningan,Sleman,12.919279383574354,335.7590488054959,18.07875157763402,1,Jawa Barat,DI Yogyakarta
14,71,Kuningan,Sleman,0.0,0.0,0.0,2,Jawa Barat,DI Yogyakarta
14,72,Kuningan,Yogyakarta,9.173115349118639,313.45522416994896,30.32510190790146,0,Jawa Barat,DI Yogyakarta
14,72,Kuningan,Yogyakarta,12.654744812320736,328.420027938058,17.698548756186828,1,Jawa Barat,DI Yogyakarta
14,72,Kuningan,Yogyakarta,0.0,0.0,0.0,2,Jawa Barat,DI Yogyakarta
14,73,Kuningan,Pacitan,13.044454346957082,470.42123852510406,52.26010706556601,0,Jawa Barat,Jawa Timur
14,73,Kuningan,Pacitan,16.11384168723816,431.2743865769666,22.81892608396806,1,Jawa Barat,Jawa Timur
14,73,Kuningan,Pacitan,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,74,Kuningan,Ponorogo,13.80206550396097,498.2307577021042,34.87164718021393,0,Jawa Barat,Jawa Timur
14,74,Kuningan,Ponorogo,17.59784865133835,470.9502102760596,24.919521711784423,1,Jawa Barat,Jawa Timur
14,74,Kuningan,Ponorogo,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,75,Kuningan,Trenggalek,16.23432114023057,614.1296663946786,33.611310693589566,0,Jawa Barat,Jawa Timur
14,75,Kuningan,Trenggalek,18.55233183932729,502.6635827922203,26.40438746966823,1,Jawa Barat,Jawa Timur
14,75,Kuningan,Trenggalek,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,76,Kuningan,Tulungagung,15.421970123744766,590.2730342341209,32.415257287106414,0,Jawa Barat,Jawa Timur
14,76,Kuningan,Tulungagung,19.323570989091774,526.3146556191714,27.56154905023301,1,Jawa Barat,Jawa Timur
14,76,Kuningan,Tulungagung,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,77,Kuningan,Blitar,16.415822482270357,631.5534156984655,58.02687963114346,0,Jawa Barat,Jawa Timur
14,77,Kuningan,Blitar,21.072069139726242,566.2559628644574,29.889522736962867,1,Jawa Barat,Jawa Timur
14,77,Kuningan,Blitar,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,78,Kuningan,Kediri,14.90143214987022,556.019526355749,31.840138026468257,0,Jawa Barat,Jawa Timur
14,78,Kuningan,Kediri,19.676030660554712,530.2850402463715,27.94267056286647,1,Jawa Barat,Jawa Timur
14,78,Kuningan,Kediri,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,79,Kuningan,Malang,17.136667951965894,672.0548533732597,66.28686133217961,0,Jawa Barat,Jawa Timur
14,79,Kuningan,Malang,22.315217473712167,606.7411415117377,31.805760899624328,1,Jawa Barat,Jawa Timur
14,79,Kuningan,Malang,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,80,Kuningan,Lumajang,18.099188742606007,704.9856169864132,45.41588567270071,0,Jawa Barat,Jawa Timur
14,80,Kuningan,Lumajang,24.07380423582458,660.4690426940919,34.43997927181337,1,Jawa Barat,Jawa Timur
14,80,Kuningan,Lumajang,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,81,Kuningan,Jember,19.255627848287272,741.1965600105168,34.93037348683185,0,Jawa Barat,Jawa Timur
14,81,Kuningan,Jember,25.868482693853807,709.0836722008532,36.99399581698791,1,Jawa Barat,Jawa Timur
14,81,Kuningan,Jember,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,82,Kuningan,Banyuwangi,19.909904855660542,816.9860420629311,43.999121200771924,0,Jawa Barat,Jawa Timur
14,82,Kuningan,Banyuwangi,27.067258492582884,770.2169269943696,39.31904823986283,1,Jawa Barat,Jawa Timur
14,82,Kuningan,Banyuwangi,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,83,Kuningan,Bondowoso,20.448820607007065,803.9861063422325,55.05944681427034,0,Jawa Barat,Jawa Timur
14,83,Kuningan,Bondowoso,26.662482006370663,740.7270749938842,38.342864741206505,1,Jawa Barat,Jawa Timur
14,83,Kuningan,Bondowoso,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,84,Kuningan,Situbondo,21.829883750220663,856.0506873538842,66.59831314234344,0,Jawa Barat,Jawa Timur
14,84,Kuningan,Situbondo,25.83982738690932,717.9106386365636,37.16064514477978,1,Jawa Barat,Jawa Timur
14,84,Kuningan,Situbondo,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,85,Kuningan,Probolinggo,17.86772098059871,675.9558515020681,34.44557040733548,0,Jawa Barat,Jawa Timur
14,85,Kuningan,Probolinggo,23.580592584585,638.604334454162,33.554390210092116,1,Jawa Barat,Jawa Timur
14,85,Kuningan,Probolinggo,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,86,Kuningan,Pasuruan,16.144957794916966,636.6144997485194,66.06326758508348,0,Jawa Barat,Jawa Timur
14,86,Kuningan,Pasuruan,21.668878388412367,594.7283153361711,31.004651700750856,1,Jawa Barat,Jawa Timur
14,86,Kuningan,Pasuruan,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,87,Kuningan,Sidoarjo,14.998196110062702,586.7430209762598,35.913262900211464,0,Jawa Barat,Jawa Timur
14,87,Kuningan,Sidoarjo,19.64594465294457,544.0902695969743,28.215651442462192,1,Jawa Barat,Jawa Timur
14,87,Kuningan,Sidoarjo,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,88,Kuningan,Mojokerto,15.858163995625409,585.5019099605474,35.17135521773549,0,Jawa Barat,Jawa Timur
14,88,Kuningan,Mojokerto,20.844697513813887,558.8265949067109,29.538510966560988,1,Jawa Barat,Jawa Timur
14,88,Kuningan,Mojokerto,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,89,Kuningan,Jombang,14.176549245337332,552.6058804451432,33.809115590481376,0,Jawa Barat,Jawa Timur
14,89,Kuningan,Jombang,18.953197079384147,525.7541407754877,27.239068593274446,1,Jawa Barat,Jawa Timur
14,89,Kuningan,Jombang,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,90,Kuningan,Nganjuk,13.869796913005114,519.2443181742184,36.94276201069106,0,Jawa Barat,Jawa Timur
14,90,Kuningan,Nganjuk,18.12787683270768,487.48520336974735,25.720841178595578,1,Jawa Barat,Jawa Timur
14,90,Kuningan,Nganjuk,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,91,Kuningan,Madiun,13.534649029208126,485.7604191477447,33.08053000610992,0,Jawa Barat,Jawa Timur
14,91,Kuningan,Madiun,17.537597371276078,459.8741471848444,24.62978817632199,1,Jawa Barat,Jawa Timur
14,91,Kuningan,Madiun,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,92,Kuningan,Magetan,12.583352881176008,467.7038845107296,36.92139050436242,0,Jawa Barat,Jawa Timur
14,92,Kuningan,Magetan,16.263579214414744,438.0575584902085,23.09092264506806,1,Jawa Barat,Jawa Timur
14,92,Kuningan,Magetan,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,93,Kuningan,Ngawi,12.148015270102244,447.93607542677796,41.29453612955526,0,Jawa Barat,Jawa Timur
14,93,Kuningan,Ngawi,15.479744468597005,409.68211561388483,21.821159561944203,1,Jawa Barat,Jawa Timur
14,93,Kuningan,Ngawi,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,94,Kuningan,Bojonegoro,13.256993058921445,470.8345765155111,38.67527335452703,0,Jawa Barat,Jawa Timur
14,94,Kuningan,Bojonegoro,17.958089057075835,468.6007509690875,25.170654850761842,1,Jawa Barat,Jawa Timur
14,94,Kuningan,Bojonegoro,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,95,Kuningan,Tuban,14.303309473156098,518.4729745305054,45.77139306189659,0,Jawa Barat,Jawa Timur
14,95,Kuningan,Tuban,16.770966072058812,438.6713140940809,23.529369952817426,1,Jawa Barat,Jawa Timur
14,95,Kuningan,Tuban,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,96,Kuningan,Lamongan,13.853124907571345,511.1245181477959,34.67681440232918,0,Jawa Barat,Jawa Timur
14,96,Kuningan,Lamongan,17.867353032435283,476.0280749128822,25.255048259299016,1,Jawa Barat,Jawa Timur
14,96,Kuningan,Lamongan,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,97,Kuningan,Gresik,14.119050763155437,545.0130711365595,39.851872814137934,0,Jawa Barat,Jawa Timur
14,97,Kuningan,Gresik,18.513258796550137,506.93409651859696,26.463887356310703,1,Jawa Barat,Jawa Timur
14,97,Kuningan,Gresik,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,98,Kuningan,Bangkalan,16.921867294201384,610.3153891745924,38.29330781130154,0,Jawa Barat,Jawa Timur
14,98,Kuningan,Bangkalan,21.50356907255089,573.6083419783018,30.409931069528962,1,Jawa Barat,Jawa Timur
14,98,Kuningan,Bangkalan,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,99,Kuningan,Sampang,19.273046069324607,647.667052096778,41.225662078615,0,Jawa Barat,Jawa Timur
14,99,Kuningan,Sampang,23.85474784767411,610.8549788353894,33.184746239195306,1,Jawa Barat,Jawa Timur
14,99,Kuningan,Sampang,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,100,Kuningan,Pamekasan,19.690503604406743,685.3514892271149,43.038836129386794,0,Jawa Barat,Jawa Timur
14,100,Kuningan,Pamekasan,24.277091310097834,648.3242246143031,34.34800576953093,1,Jawa Barat,Jawa Timur
14,100,Kuningan,Pamekasan,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,101,Kuningan,Sumenep,20.610309061072783,722.3880759368102,44.60962337500236,0,Jawa Barat,Jawa Timur
14,101,Kuningan,Sumenep,25.196896766763874,685.3608113239984,35.91879301514649,1,Jawa Barat,Jawa Timur
14,101,Kuningan,Sumenep,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,102,Kuningan,Kota Kediri,14.426977772907149,558.5345446688892,31.643364026734396,0,Jawa Barat,Jawa Timur
14,102,Kuningan,Kota Kediri,19.262525638042018,532.6712956250035,27.647696470179284,1,Jawa Barat,Jawa Timur
14,102,Kuningan,Kota Kediri,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,103,Kuningan,Kota Blitar,15.5699241117481,619.0033014617123,44.74572619641661,0,Jawa Barat,Jawa Timur
14,103,Kuningan,Kota Blitar,19.955704025259912,553.9124686935238,28.68738929694792,1,Jawa Barat,Jawa Timur
14,103,Kuningan,Kota Blitar,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,104,Kuningan,Kota Malang,16.10198018453951,676.7215486430166,85.55455793379826,0,Jawa Barat,Jawa Timur
14,104,Kuningan,Kota Malang,21.570107849339724,606.5440688349531,31.177102264581677,1,Jawa Barat,Jawa Timur
14,104,Kuningan,Kota Malang,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,105,Kuningan,Kota Probolinggo,16.554404946888784,656.2261931078847,32.323827533025174,0,Jawa Barat,Jawa Timur
14,105,Kuningan,Kota Probolinggo,22.095667643249385,620.2020501009573,31.912533767223657,1,Jawa Barat,Jawa Timur
14,105,Kuningan,Kota Probolinggo,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,106,Kuningan,Kota Pasuruan,15.582618009265804,616.4510460073443,33.27562652324263,0,Jawa Barat,Jawa Timur
14,106,Kuningan,Kota Pasuruan,20.80049144951865,582.0673225555429,30.003466001896353,1,Jawa Barat,Jawa Timur
14,106,Kuningan,Kota Pasuruan,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,107,Kuningan,Kota Mojokerto,14.75406806153491,572.072184667298,33.956040758633456,0,Jawa Barat,Jawa Timur
14,107,Kuningan,Kota Mojokerto,19.86786367507641,549.2147324740522,28.51230798115356,1,Jawa Barat,Jawa Timur
14,107,Kuningan,Kota Mojokerto,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,108,Kuningan,Kota Madiun,12.243174844697837,465.49674908648444,32.85824222165403,0,Jawa Barat,Jawa Timur
14,108,Kuningan,Kota Madiun,16.091012527647354,439.77783772760387,22.983469793084726,1,Jawa Barat,Jawa Timur
14,108,Kuningan,Kota Madiun,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,109,Kuningan,Kota Surabaya,14.437210885797983,562.55934653535,35.405597813449134,0,Jawa Barat,Jawa Timur
14,109,Kuningan,Kota Surabaya,18.9318106608996,524.4638219842162,27.193275888692934,1,Jawa Barat,Jawa Timur
14,109,Kuningan,Kota Surabaya,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,110,Kuningan,Kota Batu,15.871787725302768,664.9883944608232,99.03817551540263,0,Jawa Barat,Jawa Timur
14,110,Kuningan,Kota Batu,21.170143770990613,594.2905304304887,30.577255937388696,1,Jawa Barat,Jawa Timur
14,110,Kuningan,Kota Batu,0.0,0.0,0.0,2,Jawa Barat,Jawa Timur
14,111,Kuningan,Pandeglang,12.970680167346238,425.9060169448098,41.12565525737402,0,Jawa Barat,Banten
14,111,Kuningan,Pandeglang,15.246629318053754,386.57623206851605,21.126721981208988,1,Jawa Barat,Banten
14,111,Kuningan,Pandeglang,0.0,0.0,0.0,2,Jawa Barat,Banten
14,112,Kuningan,Lebak,15.931896228825204,388.4177313674899,42.79740734842328,0,Jawa Barat,Banten
14,112,Kuningan,Lebak,17.663180748294025,349.72961015752634,22.355905046472955,1,Jawa Barat,Banten
14,112,Kuningan,Lebak,0.0,0.0,0.0,2,Jawa Barat,Banten
14,113,Kuningan,Tangerang,9.731667526975238,326.36720225485743,31.173152008819066,0,Jawa Barat,Banten
14,113,Kuningan,Tangerang,12.262171767699853,314.82318602679356,17.07588075951122,1,Jawa Barat,Banten
14,113,Kuningan,Tangerang,0.0,0.0,0.0,2,Jawa Barat,Banten
14,114,Kuningan,Serang,12.135774669029535,402.99330509443286,35.179332768259364,0,Jawa Barat,Banten
14,114,Kuningan,Serang,14.650091587120173,362.9357280313804,20.116188475484524,1,Jawa Barat,Banten
14,114,Kuningan,Serang,0.0,0.0,0.0,2,Jawa Barat,Banten
14,115,Kuningan,Kota Tangerang,8.940764654344793,307.2874682325973,31.051190944211783,0,Jawa Barat,Banten
14,115,Kuningan,Kota Tangerang,11.479218682032291,295.4634102096626,16.001594916071777,1,Jawa Barat,Banten
14,115,Kuningan,Kota Tangerang,0.0,0.0,0.0,2,Jawa Barat,Banten
14,116,Kuningan,Cilegon,11.292436717764078,410.0887943393115,31.19787673712922,0,Jawa Barat,Banten
14,116,Kuningan,Cilegon,14.002968531480743,369.7701720323944,19.721523345280584,1,Jawa Barat,Banten
14,116,Kuningan,Cilegon,0.0,0.0,0.0,2,Jawa Barat,Banten
14,117,Kuningan,Kota Serang,10.392331972524536,386.0907489183675,33.35323257518516,0,Jawa Barat,Banten
14,117,Kuningan,Kota Serang,12.906648890615173,346.03317185531506,18.290088282410323,1,Jawa Barat,Banten
14,117,Kuningan,Kota Serang,0.0,0.0,0.0,2,Jawa Barat,Banten
14,118,Kuningan,Kota Tangeran Selatan,8.703670547240641,300.1410400934398,29.12403174554188,0,Jawa Barat,Banten
14,118,Kuningan,Kota Tangeran Selatan,11.051807561541088,285.57228354490815,15.429776061141451,1,Jawa Barat,Banten
14,118,Kuningan,Kota Tangeran Selatan,0.0,0.0,0.0,2,Jawa Barat,Banten
15,1,Cirebon,Kepulauan Seribu,6.281144140283429,247.10917707285938,9.588178257995342,0,Jawa Barat,DKI Jakarta
15,1,Cirebon,Kepulauan Seribu,0.0,0.0,1000000.0,1,Jawa Barat,DKI Jakarta
15,1,Cirebon,Kepulauan Seribu,0.0,0.0,0.0,2,Jawa Barat,DKI Jakarta
15,2,Cirebon,Jakarta Pusat,6.982906248126557,235.85640436811542,17.62919855800757,0,Jawa Barat,DKI Jakarta
15,2,Cirebon,Jakarta Pusat,9.17886813432576,232.49599799946952,12.713805053353529,1,Jawa Barat,DKI Jakarta
15,2,Cirebon,Jakarta Pusat,0.0,0.0,0.0,2,Jawa Barat,DKI Jakarta
15,3,Cirebon,Jakarta Utara,6.483326590642022,241.4805598512462,12.116171254292905,0,Jawa Barat,DKI Jakarta
15,3,Cirebon,Jakarta Utara,8.655737189792267,238.35061095113412,12.401880961590416,1,Jawa Barat,DKI Jakarta
15,3,Cirebon,Jakarta Utara,0.0,0.0,0.0,2,Jawa Barat,DKI Jakarta
15,4,Cirebon,Jakarta Barat,6.448053666351539,241.11132671640885,10.975746683827197,0,Jawa Barat,DKI Jakarta
15,4,Cirebon,Jakarta Barat,9.250241575033634,256.17134196596766,13.285003426343089,1,Jawa Barat,DKI Jakarta
15,4,Cirebon,Jakarta Barat,0.0,0.0,0.0,2,Jawa Barat,DKI Jakarta
15,5,Cirebon,Jakarta Selatan,7.384666939345879,240.68790653771552,15.146953283897451,0,Jawa Barat,DKI Jakarta
15,5,Cirebon,Jakarta Selatan,9.615253254438732,247.5522577945141,13.404710995581166,1,Jawa Barat,DKI Jakarta
15,5,Cirebon,Jakarta Selatan,0.0,0.0,0.0,2,Jawa Barat,DKI Jakarta
15,6,Cirebon,Jakarta Timur,7.423577254807208,229.94392381003394,17.838753481680413,0,Jawa Barat,DKI Jakarta
15,6,Cirebon,Jakarta Timur,9.597853943831987,229.7910150484583,13.006487529977903,1,Jawa Barat,DKI Jakarta
15,6,Cirebon,Jakarta Timur,0.0,0.0,0.0,2,Jawa Barat,DKI Jakarta
15,7,Cirebon,Bogor,6.9792307697054925,262.71580968680166,18.324276736474985,0,Jawa Barat,Jawa Barat
15,7,Cirebon,Bogor,9.683976124918408,264.8349181411828,13.835606224531174,1,Jawa Barat,Jawa Barat
15,7,Cirebon,Bogor,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,8,Cirebon,Sukabumi,9.682293855880033,323.0463475404296,12.854726560780586,0,Jawa Barat,Jawa Barat
15,8,Cirebon,Sukabumi,9.928597178480173,242.37534733483264,13.55547193799877,1,Jawa Barat,Jawa Barat
15,8,Cirebon,Sukabumi,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,9,Cirebon,Cianjur,7.202535825823239,268.0101333845254,19.519351021775847,0,Jawa Barat,Jawa Barat
15,9,Cirebon,Cianjur,7.589327981488584,198.59950198404928,10.649606091342898,1,Jawa Barat,Jawa Barat
15,9,Cirebon,Cianjur,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,10,Cirebon,Bandung,7.404018283933125,254.0215493309805,13.938512811262855,0,Jawa Barat,Jawa Barat
15,10,Cirebon,Bandung,5.671665266756906,135.0331718081043,7.66957200459734,1,Jawa Barat,Jawa Barat
15,10,Cirebon,Bandung,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,11,Cirebon,Garut,8.427199386827095,310.6939711581785,29.83748931615794,0,Jawa Barat,Jawa Barat
15,11,Cirebon,Garut,6.71290137042197,171.8762807538233,9.337939012696195,1,Jawa Barat,Jawa Barat
15,11,Cirebon,Garut,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,12,Cirebon,Tasikmalaya,8.252267403123248,295.9302821224194,16.93408875768128,0,Jawa Barat,Jawa Barat
15,12,Cirebon,Tasikmalaya,7.688953415252293,197.72756297971873,10.714258322343348,1,Jawa Barat,Jawa Barat
15,12,Cirebon,Tasikmalaya,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,13,Cirebon,Ciamis,8.43615045465537,261.14953948189196,19.442237853209836,0,Jawa Barat,Jawa Barat
15,13,Cirebon,Ciamis,8.970382370125165,204.944374212865,11.943978909162771,1,Jawa Barat,Jawa Barat
15,13,Cirebon,Ciamis,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,14,Cirebon,Kuningan,3.692431924208597,63.349532276513784,28.504967162706393,0,Jawa Barat,Jawa Barat
15,14,Cirebon,Kuningan,3.0540563987254887,37.75437902903525,3.3747938491591203,1,Jawa Barat,Jawa Barat
15,14,Cirebon,Kuningan,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,16,Cirebon,Majalengka,3.1625842439456324,67.20543596343151,19.729204431889073,0,Jawa Barat,Jawa Barat
15,16,Cirebon,Majalengka,2.8618372948828616,52.03148561173314,3.522099742325273,1,Jawa Barat,Jawa Barat
15,16,Cirebon,Majalengka,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,17,Cirebon,Sumedang,7.625507576119005,280.9149800383352,26.06325078593131,0,Jawa Barat,Jawa Barat
15,17,Cirebon,Sumedang,3.756482730488509,84.30866525499805,4.968999697657328,1,Jawa Barat,Jawa Barat
15,17,Cirebon,Sumedang,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,18,Cirebon,Indramayu,3.2811411514283044,76.24712260954645,22.08049321325522,0,Jawa Barat,Jawa Barat
15,18,Cirebon,Indramayu,3.568919417504573,66.5398201406131,4.428014586906075,1,Jawa Barat,Jawa Barat
15,18,Cirebon,Indramayu,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,19,Cirebon,Subang,4.047902536401495,122.71346937067494,24.660447326978428,0,Jawa Barat,Jawa Barat
15,19,Cirebon,Subang,6.248499553711961,153.4598617787228,8.550975640431036,1,Jawa Barat,Jawa Barat
15,19,Cirebon,Subang,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,20,Cirebon,Purwakarta,4.946655883493743,171.6515895239659,10.580373126829603,0,Jawa Barat,Jawa Barat
15,20,Cirebon,Purwakarta,6.37374581281725,168.52249532673622,8.981284890198358,1,Jawa Barat,Jawa Barat
15,20,Cirebon,Purwakarta,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,21,Cirebon,Karawang,5.990637866786969,178.6566542060627,13.558270166157744,0,Jawa Barat,Jawa Barat
15,21,Cirebon,Karawang,7.661922908877649,181.35280061586687,10.337911890942195,1,Jawa Barat,Jawa Barat
15,21,Cirebon,Karawang,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,22,Cirebon,Bekasi,6.060396131769082,194.03909039459793,10.587134340691163,0,Jawa Barat,Jawa Barat
15,22,Cirebon,Bekasi,8.009752733053986,200.6348058036323,11.045884595657698,1,Jawa Barat,Jawa Barat
15,22,Cirebon,Bekasi,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,23,Cirebon,Bandung Barat,7.289715972144094,232.58286019712668,19.55812949669106,0,Jawa Barat,Jawa Barat
15,23,Cirebon,Bandung Barat,6.812998359911145,150.88178316046756,8.968339141871638,1,Jawa Barat,Jawa Barat
15,23,Cirebon,Bandung Barat,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,24,Cirebon,Kota Bogor,7.023581755527683,269.67546767377087,13.042766456233004,0,Jawa Barat,Jawa Barat
15,24,Cirebon,Kota Bogor,9.036705287774863,250.69484635016934,12.987767712318993,1,Jawa Barat,Jawa Barat
15,24,Cirebon,Kota Bogor,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,25,Cirebon,Kota Sukabumi,7.789073490982847,285.4110333784764,12.204541770914043,0,Jawa Barat,Jawa Barat
15,25,Cirebon,Kota Sukabumi,7.847980728801279,203.93590808691698,10.981623465412879,1,Jawa Barat,Jawa Barat
15,25,Cirebon,Kota Sukabumi,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,26,Cirebon,Kota Bandung,6.505822455602839,229.31274236125216,15.389820468527617,0,Jawa Barat,Jawa Barat
15,26,Cirebon,Kota Bandung,5.140773310408261,122.13391066648124,6.946060504518117,1,Jawa Barat,Jawa Barat
15,26,Cirebon,Kota Bandung,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,27,Cirebon,Kota Cirebon,2.0398274879529366,21.359582499789948,9.57901101856865,0,Jawa Barat,Jawa Barat
15,27,Cirebon,Kota Cirebon,1.5223308597706073,11.036673596659508,1.5141054101756142,1,Jawa Barat,Jawa Barat
15,27,Cirebon,Kota Cirebon,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,28,Cirebon,Kota Bekasi,6.326801672719373,210.110811888756,10.440093318208524,0,Jawa Barat,Jawa Barat
15,28,Cirebon,Kota Bekasi,8.423156425502933,215.69340637017464,11.71758266216723,1,Jawa Barat,Jawa Barat
15,28,Cirebon,Kota Bekasi,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,29,Cirebon,Kota Depok,7.485057428552156,257.92457817243275,20.15313149078037,0,Jawa Barat,Jawa Barat
15,29,Cirebon,Kota Depok,10.074048402608632,258.7874903214485,14.031862352329322,1,Jawa Barat,Jawa Barat
15,29,Cirebon,Kota Depok,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,30,Cirebon,Kota Cimahi,5.749116723105874,216.27328928124865,11.233407599213098,0,Jawa Barat,Jawa Barat
15,30,Cirebon,Kota Cimahi,4.896310085499267,129.39502052411322,6.89804029496923,1,Jawa Barat,Jawa Barat
15,30,Cirebon,Kota Cimahi,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,31,Cirebon,Kota Tasikmalaya,8.263534890333894,278.39852783265627,16.56484501930492,0,Jawa Barat,Jawa Barat
15,31,Cirebon,Kota Tasikmalaya,7.700220902462938,180.19580868995558,10.345014583966982,1,Jawa Barat,Jawa Barat
15,31,Cirebon,Kota Tasikmalaya,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,32,Cirebon,Kota Banjar,6.355198665545038,232.85902826548704,11.233955451260956,0,Jawa Barat,Jawa Barat
15,32,Cirebon,Kota Banjar,7.578214102790829,203.3532984842831,10.742974665399231,1,Jawa Barat,Jawa Barat
15,32,Cirebon,Kota Banjar,0.0,0.0,0.0,2,Jawa Barat,Jawa Barat
15,33,Cirebon,Cilacap,7.082259558812115,224.34788679415266,29.968561478350484,0,Jawa Barat,Jawa Tengah
15,33,Cirebon,Cilacap,7.761947435546302,175.67756927399637,10.299147447306124,1,Jawa Barat,Jawa Tengah
15,33,Cirebon,Cilacap,0.0,0.0,0.0,2,Jawa Barat,Jawa Tengah
15,34,Cirebon,Banyumas,4.848888938515004,133.53449553730783,14.807195694537231,0,Jawa Barat,Jawa Tengah
15,34,Cirebon,Banyumas,6.47356820609836,148.8112145098393,8.639172390122953,1,Jawa Barat,Jawa Tengah
15,34,Cirebon,Banyumas,0.0,0.0,0.0,2,Jawa Barat,Jawa Tengah
15,35,Cirebon,Purbalingga,5.341170142784098,163.20317237582282,17.083856516102095,0,Jawa Barat,Jawa Tengah
15,35,Cirebon,Purbalingga,7.1321191539203355,185.2766354179687,9.978691176013363,1,Jawa Barat,Jawa Tengah
15,35,Cirebon,Purbalingga,0.0,0.0,0.0,2,Jawa Barat,Jawa Tengah
15,36,Cirebon,Banjarnegara,9.884776143320979,307.3477257723581,30.934505947854255,0,Jawa Barat,Jawa Tengah
15,36,Cirebon,Banjarnegara,8.18420197274839,198.55953670209175,11.147247245928332,1,Jawa Barat,Jawa Tengah
